,id,full_name,first_name,last_name,is_active
0,76001,Alaa Abdelnaby,Alaa,Abdelnaby,False
1,76002,Zaid Abdul-Aziz,Zaid,Abdul-Aziz,False
2,76003,Kareem Abdul-Jabbar,Kareem,Abdul-Jabbar,False
3,51,Mahmoud Abdul-Rauf,Mahmoud,Abdul-Rauf,False
4,1505,Tariq Abdul-Wahad,Tariq,Abdul-Wahad,False
5,949,Shareef Abdur-Rahim,Shareef,Abdur-Rahim,False
6,76005,Tom Abernethy,Tom,Abernethy,False
7,76006,Forest Able,Forest,Able,False
8,76007,John Abramovic,John,Abramovic,False
9,203518,Alex Abrines,Alex,Abrines,False
10,1630173,Precious Achiuwa,Precious,Achiuwa,True
11,101165,Alex Acker,Alex,Acker,False
12,76008,Donald Ackerman,Donald,Ackerman,False
13,76009,Mark Acres,Mark,Acres,False
14,76010,Charles Acton,Charles,Acton,False
15,203112,Quincy Acy,Quincy,Acy,False
16,76011,Alvan Adams,Alvan,Adams,False
17,76012,Don Adams,Don,Adams,False
18,200801,Hassan Adams,Hassan,Adams,False
19,1629121,Jaylen Adams,Jaylen,Adams,False
20,203919,Jordan Adams,Jordan,Adams,False
21,149,Michael Adams,Michael,Adams,False
22,203500,Steven Adams,Steven,Adams,True
23,912,Rafael Addison,Rafael,Addison,False
24,1628389,Bam Adebayo,Bam,Adebayo,True
25,1629061,Deng Adel,Deng,Adel,False
26,76015,Rick Adelman,Rick,Adelman,False
27,202399,Jeff Adrien,Jeff,Adrien,False
28,201167,Arron Afflalo,Arron,Afflalo,False
29,1630534,Ochai Agbaji,Ochai,Agbaji,True
30,200772,Maurice Ager,Maurice,Ager,False
31,76016,Mark Aguirre,Mark,Aguirre,False
32,201336,Blake Ahearn,Blake,Ahearn,False
33,76017,Danny Ainge,Danny,Ainge,False
34,201582,Alexis Ajinca,Alexis,Ajinca,False
35,76018,Henry Akin,Henry,Akin,False
36,203006,Josh Akognon,Josh,Akognon,False
37,1629152,DeVaughn Akoon-Purcell,DeVaughn,Akoon-Purcell,False
38,202374,Solomon Alabi,Solomon,Alabi,False
39,76019,Mark Alarie,Mark,Alarie,False
40,76020,Gary Alcorn,Gary,Alcorn,False
41,1630583,Santi Aldama,Santi,Aldama,True
42,203128,Furkan Aldemir,Furkan,Aldemir,False
43,202332,Cole Aldrich,Cole,Aldrich,False
44,200746,LaMarcus Aldridge,LaMarcus,Aldridge,False
45,76021,Chuck Aleksinas,Chuck,Aleksinas,False
46,1626146,Cliff Alexander,Cliff,Alexander,False
47,724,Cory Alexander,Cory,Alexander,False
48,2042,Courtney Alexander,Courtney,Alexander,False
49,76022,Gary Alexander,Gary,Alexander,False
50,201570,Joe Alexander,Joe,Alexander,False
51,1629734,Kyle Alexander,Kyle,Alexander,False
52,1630234,Ty-Shon Alexander,Ty-Shon,Alexander,False
53,2349,Victor Alexander,Victor,Alexander,False
54,1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,True
55,76024,Steve Alford,Steve,Alford,False
56,1628959,Rawle Alkins,Rawle,Alkins,False
57,76028,Bob Allen,Bob,Allen,False
58,1628960,Grayson Allen,Grayson,Allen,True
59,1628386,Jarrett Allen,Jarrett,Allen,True
60,706,Jerome Allen,Jerome,Allen,False
61,1628443,Kadeem Allen,Kadeem,Allen,False
62,202730,Lavoy Allen,Lavoy,Allen,False
63,76027,Lucius Allen,Lucius,Allen,False
64,2124,Malik Allen,Malik,Allen,False
65,76025,Randy Allen,Randy,Allen,False
66,951,Ray Allen,Ray,Allen,False
67,2754,Tony Allen,Tony,Allen,False
68,76029,Odis Allison,Odis,Allison,False
69,200984,Lance Allred,Lance,Allred,False
70,76030,Darrell Allums,Darrell,Allums,False
71,201165,Morris Almond,Morris,Almond,False
72,308,Derrick Alston,Derrick,Alston,False
73,1747,Rafer Alston,Rafer,Alston,False
74,1824,Peter Aluma,Peter,Aluma,False
75,1630631,Jose Alvarado,Jose,Alvarado,True
76,680,John Amaechi,John,Amaechi,False
77,732,Ashraf Amaya,Ashraf,Amaya,False
78,202329,Al-Farouq Aminu,Al-Farouq,Aminu,False
79,200811,Lou Amundson,Lou,Amundson,False
80,76034,Bob Anderegg,Bob,Anderegg,False
81,2365,Chris Andersen,Chris,Andersen,False
82,2431,David Andersen,David,Andersen,False
83,101187,Alan Anderson,Alan,Anderson,False
84,202079,Antonio Anderson,Antonio,Anderson,False
85,76035,Cliff Anderson,Cliff,Anderson,False
86,76036,Daniel Anderson,Daniel,Anderson,False
87,1507,Derek Anderson,Derek,Anderson,False
88,76037,Dwight Anderson,Dwight,Anderson,False
89,944,Eric Anderson,Eric,Anderson,False
90,246,Greg Anderson,Greg,Anderson,False
91,202341,James Anderson,James,Anderson,False
92,76040,Jerome Anderson,Jerome,Anderson,False
93,1626147,Justin Anderson,Justin,Anderson,False
94,72,Kenny Anderson,Kenny,Anderson,False
95,76041,Kim Anderson,Kim,Anderson,False
96,203937,Kyle Anderson,Kyle,Anderson,True
97,76042,Michael Anderson,Michael,Anderson,False
98,76043,Mitchell Anderson,Mitchell,Anderson,False
99,98,Nick Anderson,Nick,Anderson,False
100,76045,Richard Anderson,Richard,Anderson,False
101,76046,Ron Anderson,Ron,Anderson,False
102,201583,Ryan Anderson,Ryan,Anderson,False
103,1000,Shandon Anderson,Shandon,Anderson,False
104,335,Willie Anderson,Willie,Anderson,False
105,76048,Wally Anderzunas,Wally,Anderzunas,False
106,101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,False
107,76049,Don Anielak,Don,Anielak,False
108,1628387,Ike Anigbogu,Ike,Anigbogu,False
109,76050,Michael Ansley,Michael,Ansley,False
110,1512,Chris Anstey,Chris,Anstey,False
111,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,True
112,1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,False
113,203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,True
114,2546,Carmelo Anthony,Carmelo,Anthony,False
115,1630175,Cole Anthony,Cole,Anthony,True
116,21,Greg Anthony,Greg,Anthony,False
117,201202,Joel Anthony,Joel,Anthony,False
118,203544,Pero Antic,Pero,Antic,False
119,1628384,O.G. Anunoby,O.G.,Anunoby,True
120,203951,Keith Appling,Keith,Appling,False
121,2737,Rafael Araujo,Rafael,Araujo,False
122,76053,Stacey Arceneaux,Stacey,Arceneaux,False
123,76054,Nate Archibald,Nate,Archibald,False
124,2425,Robert Archibald,Robert,Archibald,False
125,1627853,Ryan Arcidiacono,Ryan,Arcidiacono,True
126,76055,Jim Ard,Jim,Ard,False
127,2240,Gilbert Arenas,Gilbert,Arenas,False
128,2772,Trevor Ariza,Trevor,Ariza,False
129,76056,Paul Arizin,Paul,Arizin,False
130,76057,Joe Arlauckas,Joe,Arlauckas,False
131,769,B.J. Armstrong,B.J.,Armstrong,False
132,76061,Bob Armstrong,Bob,Armstrong,False
133,2220,Brandon Armstrong,Brandon,Armstrong,False
134,353,Darrell Armstrong,Darrell,Armstrong,False
135,200756,Hilton Armstrong,Hilton,Armstrong,False
136,76060,Paul Armstrong,Paul,Armstrong,False
137,76059,Tate Armstrong,Tate,Armstrong,False
138,76062,Jesse Arnelle,Jesse,Arnelle,False
139,76063,Jay Arnette,Jay,Arnette,False
140,76064,Bob Arnzen,Bob,Arnzen,False
141,2306,Carlos Arroyo,Carlos,Arroyo,False
142,201589,Darrell Arthur,Darrell,Arthur,False
143,76065,John Arthurs,John,Arthurs,False
144,1628503,Jamel Artis,Jamel,Artis,False
145,201600,Omer Asik,Omer,Asik,False
146,355,Vincent Askew,Vincent,Askew,False
147,173,Keith Askins,Keith,Askins,False
148,76068,Don Asmonga,Don,Asmonga,False
149,76069,Richard Atha,Richard,Atha,False
150,1088,Chucky Atkins,Chucky,Atkins,False
151,76070,Alvin Attles,Alvin,Attles,False
152,76071,Chet Aubuchon,Chet,Aubuchon,False
153,278,Stacey Augmon,Stacey,Augmon,False
154,201571,D.J. Augustin,D.J.,Augustin,False
155,200788,James Augustine,James,Augustine,False
156,1134,Ike Austin,Ike,Austin,False
157,76073,John Austin,John,Austin,False
158,76074,Ken Austin,Ken,Austin,False
159,1630166,Deni Avdija,Deni,Avdija,True
160,138,Anthony Avent,Anthony,Avent,False
161,76076,William Averitt,William,Averitt,False
162,1895,William Avery,William,Avery,False
163,76078,Dennis Awtrey,Dennis,Awtrey,False
164,1630555,Joel Ayayi,Joel,Ayayi,False
165,202970,Gustavo Ayon,Gustavo,Ayon,False
166,201965,Jeff Ayres,Jeff,Ayres,False
167,1629028,Deandre Ayton,Deandre,Ayton,True
168,101235,Kelenna Azubuike,Kelenna,Azubuike,False
169,1628962,Udoka Azubuike,Udoka,Azubuike,True
170,203569,Chris Babb,Chris,Babb,False
171,202337,Luke Babbitt,Luke,Babbitt,False
172,76079,Milos Babic,Milos,Babic,False
173,76080,Johnny Bach,Johnny,Bach,False
174,1628407,Dwayne Bacon,Dwayne,Bacon,False
175,1630641,Ibou Badji,Ibou,Badji,True
176,76081,Jim Baechtold,Jim,Baechtold,False
177,2053,Dalibor Bagaric,Dalibor,Bagaric,False
178,76082,John Bagley,John,Bagley,False
179,1628963,Marvin Bagley,Marvin,Bagley,True
180,76084,Carl Bailey,Carl,Bailey,False
181,76083,Gus Bailey,Gus,Bailey,False
182,76085,James Bailey,James,Bailey,False
183,1847,Thurl Bailey,Thurl,Bailey,False
184,1753,Toby Bailey,Toby,Bailey,False
185,203946,Cameron Bairstow,Cameron,Bairstow,False
186,1858,Mark Baker,Mark,Baker,False
187,2486,Maurice Baker,Maurice,Baker,False
188,76089,Norm Baker,Norm,Baker,False
189,1627758,Ron Baker,Ron,Baker,False
190,452,Vin Baker,Vin,Baker,False
191,1627735,Wade Baldwin IV,Wade,Baldwin IV,False
192,1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,True
193,200764,Renaldo Balkman,Renaldo,Balkman,False
194,76090,Cedric Ball,Cedric,Ball,False
195,1630163,LaMelo Ball,LaMelo,Ball,True
196,1628366,Lonzo Ball,Lonzo,Ball,True
197,76091,Greg Ballard,Greg,Ballard,False
198,76092,Herschel Baltimore,Herschel,Baltimore,False
199,1628964,Mo Bamba,Mo,Bamba,True
200,1631094,Paolo Banchero,Paolo,Banchero,True
201,1630217,Desmond Bane,Desmond,Bane,True
202,76093,Gene Banks,Gene,Banks,False
203,2556,Marcus Banks,Marcus,Banks,False
204,76094,Ken Bannister,Ken,Bannister,False
205,76095,Mike Bantom,Mike,Bantom,False
206,1630625,Dalano Banton,Dalano,Banton,True
207,1627760,Cat Barber,Cat,Barber,False
208,76096,John Barber,John,Barber,False
209,2571,Leandro Barbosa,Leandro,Barbosa,False
210,76097,Stephen Bardo,Stephen,Bardo,False
211,200826,J.J. Barea,J.J.,Barea,False
212,200745,Andrea Bargnani,Andrea,Bargnani,False
213,76098,Cliff Barker,Cliff,Barker,False
214,76099,Tom Barker,Tom,Barker,False
215,787,Charles Barkley,Charles,Barkley,False
216,2057,Erick Barkley,Erick,Barkley,False
217,76102,Don Barksdale,Don,Barksdale,False
218,1631230,Dominick Barlow,Dominick,Barlow,True
219,203084,Harrison Barnes,Harrison,Barnes,True
220,76103,Harry Barnes,Harry,Barnes,False
221,76105,Jim Barnes,Jim,Barnes,False
222,76104,Marvin Barnes,Marvin,Barnes,False
223,2440,Matt Barnes,Matt,Barnes,False
224,1630567,Scottie Barnes,Scottie,Barnes,True
225,76107,Dick Barnett,Dick,Barnett,False
226,76106,Jim Barnett,Jim,Barnett,False
227,76108,John Barnhill,John,Barnhill,False
228,76109,Norton Barnhill,Norton,Barnhill,False
229,76110,Leo Barnhorst,Leo,Barnhorst,False
230,76111,John Barr,John,Barr,False
231,76112,Mike Barr,Mike,Barr,False
232,76113,Thomas Barr,Thomas,Barr,False
233,2857,Andre Barrett,Andre,Barrett,False
234,76114,Ernie Barrett,Ernie,Barrett,False
235,1629628,RJ Barrett,RJ,Barrett,True
236,2853,Earl Barron,Earl,Barron,False
237,344,Dana Barros,Dana,Barros,False
238,699,Brent Barry,Brent,Barry,False
239,1003,Drew Barry,Drew,Barry,False
240,468,Jon Barry,Jon,Barry,False
241,600013,Rick Barry,Rick,Barry,False
242,76117,Ed Bartels,Ed,Bartels,False
243,76118,Vic Bartolome,Vic,Bartolome,False
244,203115,Will Barton,Will,Barton,True
245,101188,Eddie Basden,Eddie,Basden,False
246,76119,Jerry Baskerville,Jerry,Baskerville,False
247,101138,Brandon Bass,Brandon,Bass,False
248,1628238,Paris Bass,Paris,Bass,False
249,76120,Tim Bassett,Tim,Bassett,False
250,1629646,Charles Bassey,Charles,Bassey,True
251,1766,Maceo Baston,Maceo,Baston,False
252,2370,Mengke Bateer,Mengke,Bateer,False
253,76121,Billyray Bates,Billyray,Bates,False
254,1628966,Keita Bates-Diop,Keita,Bates-Diop,True
255,101212,Esteban Batista,Esteban,Batista,False
256,2471,Mike Batiste,Mike,Batiste,False
257,1499,Tony Battie,Tony,Battie,False
258,2203,Shane Battier,Shane,Battier,False
259,174,John Battle,John,Battle,False
260,76123,Kenny Battle,Kenny,Battle,False
261,76124,Dave Batton,Dave,Batton,False
262,201587,Nicolas Batum,Nicolas,Batum,True
263,76125,Johnny Baum,Johnny,Baum,False
264,76126,Frankie Baumholtz,Frankie,Baumholtz,False
265,2437,Lonny Baxter,Lonny,Baxter,False
266,201573,Jerryd Bayless,Jerryd,Bayless,False
267,76127,Elgin Baylor,Elgin,Baylor,False
268,203382,Aron Baynes,Aron,Baynes,False
269,76128,Sergei Bazarevich,Sergei,Bazarevich,False
270,203145,Kent Bazemore,Kent,Bazemore,False
271,1629647,Darius Bazley,Darius,Bazley,True
272,76129,Ed Beach,Ed,Beach,False
273,203078,Bradley Beal,Bradley,Beal,True
274,76130,Butch Beard,Butch,Beard,False
275,76131,Ralph Beard,Ralph,Beard,False
276,2602,Jerome Beasley,Jerome,Beasley,False
277,1627736,Malik Beasley,Malik,Beasley,True
278,201563,Michael Beasley,Michael,Beasley,False
279,76133,Zelmo Beaty,Zelmo,Beaty,False
280,201958,Rodrigue Beaubois,Rodrigue,Beaubois,False
281,1630699,MarJon Beauchamp,MarJon,Beauchamp,True
282,76134,Byron Beck,Byron,Beck,False
283,1133,Corey Beck,Corey,Beck,False
284,76136,Ernie Beck,Ernie,Beck,False
285,76137,Moe Becker,Moe,Becker,False
286,76138,William Bedford,William,Bedford,False
287,76139,Hank Beenders,Hank,Beenders,False
288,76140,Ron Behagen,Ron,Behagen,False
289,76141,Elmer Behnke,Elmer,Behnke,False
290,201158,Marco Belinelli,Marco,Belinelli,False
291,2294,Charlie Bell,Charlie,Bell,False
292,76142,Dennis Bell,Dennis,Bell,False
293,1628395,Jordan Bell,Jordan,Bell,False
294,1952,Raja Bell,Raja,Bell,False
295,2559,Troy Bell,Troy,Bell,False
296,76143,William Bell,William,Bell,False
297,76144,Walt Bellamy,Walt,Bellamy,False
298,1627761,DeAndre' Bembry,DeAndre',Bembry,False
299,76145,Irv Bemoras,Irv,Bemoras,False
300,76146,Leon Benbow,Leon,Benbow,False
301,1627733,Dragan Bender,Dragan,Bender,False
302,1886,Jonathan Bender,Jonathan,Bender,False
303,203968,Jerrelle Benimon,Jerrelle,Benimon,False
304,104,Benoit Benjamin,Benoit,Benjamin,False
305,1736,Corey Benjamin,Corey,Benjamin,False
306,203461,Anthony Bennett,Anthony,Bennett,False
307,1120,Elmer Bennett,Elmer,Bennett,False
308,712,Mario Bennett,Mario,Bennett,False
309,76151,Mel Bennett,Mel,Bennett,False
310,76148,Tony Bennett,Tony,Bennett,False
311,76152,Winston Bennett,Winston,Bennett,False
312,128,David Benoit,David,Benoit,False
313,202728,Keith Benson,Keith,Benson,False
314,76154,Kent Benson,Kent,Benson,False
315,1627791,Ben Bentil,Ben,Bentil,False
316,76155,Gene Berce,Gene,Berce,False
317,76156,Gary Bergen,Gary,Bergen,False
318,76157,Ricky Berry,Ricky,Berry,False
319,76158,Walter Berry,Walter,Berry,False
320,1629541,Dairis Bertans,Dairis,Bertans,False
321,202722,Davis Bertans,Davis,Bertans,True
322,76159,Del Beshore,Del,Beshore,False
323,696,Travis Best,Travis,Best,False
324,201976,Patrick Beverley,Patrick,Beverley,True
325,1630180,Saddiq Bey,Saddiq,Bey,True
326,1630189,Tyler Bey,Tyler,Bey,False
327,204021,Sim Bhullar,Sim,Bhullar,False
328,76160,Al Bianchi,Al,Bianchi,False
329,76161,Hank Biasatti,Hank,Biasatti,False
330,76162,Henry Bibby,Henry,Bibby,False
331,1710,Mike Bibby,Mike,Bibby,False
332,76163,Ed Biedenbach,Ed,Biedenbach,False
333,2740,Andris Biedrins,Andris,Biedrins,False
334,76164,Don Bielke,Don,Bielke,False
335,76165,Bob Bigelow,Bob,Bigelow,False
336,1497,Chauncey Billups,Chauncey,Billups,False
337,76166,Dave Bing,Dave,Bing,False
338,76167,Joe Binion,Joe,Binion,False
339,203920,Khem Birch,Khem,Birch,True
340,1628444,Jabari Bird,Jabari,Bird,False
341,76168,Jerry Bird,Jerry,Bird,False
342,1449,Larry Bird,Larry,Bird,False
343,76170,Otis Birdsong,Otis,Birdsong,False
344,76171,Gale Bishop,Gale,Bishop,False
345,1629048,Goga Bitadze,Goga,Bitadze,True
346,202687,Bismack Biyombo,Bismack,Biyombo,True
347,202357,Nemanja Bjelica,Nemanja,Bjelica,False
348,76172,Uwe Blab,Uwe,Blab,False
349,76173,Charlie Black,Charlie,Black,False
350,76174,Norman Black,Norman,Black,False
351,204028,Tarik Black,Tarik,Black,False
352,76175,Tom Black,Tom,Black,False
353,76176,Rolando Blackman,Rolando,Blackman,False
354,76180,Alex Blackwell,Alex,Blackwell,False
355,76177,Cory Blackwell,Cory,Blackwell,False
356,1806,James Blackwell,James,Blackwell,False
357,76179,Nate Blackwell,Nate,Blackwell,False
358,201971,DeJuan Blair,DeJuan,Blair,False
359,2581,Steve Blake,Steve,Blake,False
360,202392,Marqus Blakely,Marqus,Blakely,False
361,1628469,Antonio Blakeney,Antonio,Blakeney,False
362,200807,Will Blalock,Will,Blalock,False
363,76182,George Blaney,George,Blaney,False
364,76183,Lance Blanks,Lance,Blanks,False
365,76184,Ricky Blanton,Ricky,Blanton,False
366,101154,Andray Blatche,Andray,Blatche,False
367,302,Mookie Blaylock,Mookie,Blaylock,False
368,202339,Eric Bledsoe,Eric,Bledsoe,False
369,1629833,Keljin Blevins,Keljin,Blevins,False
370,76186,Leon Blevins,Leon,Blevins,False
371,76187,John Block,John,Block,False
372,76188,Mike Bloom,Mike,Bloom,False
373,1628417,Jaron Blossomgame,Jaron,Blossomgame,False
374,916,Corie Blount,Corie,Blount,False
375,1548,Mark Blount,Mark,Blount,False
376,203505,Vander Blue,Vander,Blue,False
377,1629129,Trevon Bluiett,Trevon,Bluiett,False
378,76189,Ray Blume,Ray,Blume,False
379,76190,Nelson Bobb,Nelson,Bobb,False
380,2800,Tony Bobbitt,Tony,Bobbitt,False
381,76191,Arlen Bockhorn,Arlen,Bockhorn,False
382,1631205,Buddy Boeheim,Buddy,Boeheim,True
383,76192,Tom Boerwinkle,Tom,Boerwinkle,False
384,2586,Keith Bogans,Keith,Bogans,False
385,203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,True
386,202711,Bojan Bogdanovic,Bojan,Bogdanovic,True
387,177,Muggsy Bogues,Muggsy,Bogues,False
388,101106,Andrew Bogut,Andrew,Bogut,False
389,1564,Etdrick Bohannon,Etdrick,Bohannon,False
390,1629626,Bol Bol,Bol,Bol,True
391,76195,Manute Bol,Manute,Bol,False
392,1628413,Jonah Bolden,Jonah,Bolden,False
393,1629716,Marques Bolden,Marques,Bolden,False
394,76196,Bill Bolger,Bill,Bolger,False
395,1630195,Leandro Bolmaro,Leandro,Bolmaro,True
396,1627762,Joel Bolomboy,Joel,Bolomboy,False
397,76197,Doug Bolstorff,Doug,Bolstorff,False
398,76203,George H. Bon Salle,George H.,Bon Salle,False
399,76198,Phil Bond,Phil,Bond,False
400,1603,Walter Bond,Walter,Bond,False
401,1629648,Jordan Bone,Jordan,Bone,False
402,1121,Dexter Boney,Dexter,Boney,False
403,1629067,Isaac Bonga,Isaac,Bonga,False
404,76201,Ron Bonham,Ron,Bonham,False
405,41,Anthony Bonner,Anthony,Bonner,False
406,2588,Matt Bonner,Matt,Bonner,False
407,1626164,Devin Booker,Devin,Booker,True
408,511,Melvin Booker,Melvin,Booker,False
409,202344,Trevor Booker,Trevor,Booker,False
410,200767,Josh Boone,Josh,Boone,False
411,76204,Ron Boone,Ron,Boone,False
412,1916,Calvin Booth,Calvin,Booth,False
413,1522,Keith Booth,Keith,Booth,False
414,76206,Bob Boozer,Bob,Boozer,False
415,2430,Carlos Boozer,Carlos,Boozer,False
416,2414,Curtis Borchardt,Curtis,Borchardt,False
417,76207,Jake Bornheimer,Jake,Bornheimer,False
418,1953,Lazaro Borrell,Lazaro,Borrell,False
419,76209,Costic Borsavage,Costic,Borsavage,False
420,76210,Vince Boryla,Vince,Boryla,False
421,2547,Chris Bosh,Chris,Bosh,False
422,76211,Jim Bostic,Jim,Bostic,False
423,76212,Lawrence Boston,Lawrence,Boston,False
424,1630527,Brandon Boston Jr.,Brandon,Boston Jr.,True
425,76213,Tom Boswell,Tom,Boswell,False
426,1628449,Chris Boucher,Chris,Boucher,True
427,1630547,James Bouknight,James,Bouknight,True
428,2257,Ruben Boumtje-Boumtje,Ruben,Boumtje-Boumtje,False
429,1631123,Jamaree Bouyea,Jamaree,Bouyea,True
430,76214,Don Boven,Don,Boven,False
431,1898,Cal Bowdler,Cal,Bowdler,False
432,1477,Bruce Bowen,Bruce,Bowen,False
433,1763,Ryan Bowen,Ryan,Bowen,False
434,1628968,Brian Bowen II,Brian,Bowen II,False
435,194,Anthony Bowie,Anthony,Bowie,False
436,76217,Sam Bowie,Sam,Bowie,False
437,1085,Ira Bowman,Ira,Bowman,False
438,1629065,Ky Bowman,Ky,Bowman,False
439,76219,Nate Bowman,Nate,Bowman,False
440,671,Donnie Boyce,Donnie,Boyce,False
441,76221,Dennis Boyd,Dennis,Boyd,False
442,76222,Fred Boyd,Fred,Boyd,False
443,76223,Ken Boyd,Ken,Boyd,False
444,1863,Earl Boykins,Earl,Boykins,False
445,76224,Harry Boykoff,Harry,Boykoff,False
446,76225,Winford Boynes,Winford,Boynes,False
447,200841,Cedric Bozeman,Cedric,Bozeman,False
448,76226,Steve Bracey,Steve,Bracey,False
449,202342,Craig Brackins,Craig,Brackins,False
450,76227,Gary Bradds,Gary,Bradds,False
451,76228,Alex Bradley,Alex,Bradley,False
452,76229,Alonzo Bradley,Alonzo,Bradley,False
453,202340,Avery Bradley,Avery,Bradley,False
454,76233,Bill Bradley,Bill,Bradley,False
455,76230,Charles Bradley,Charles,Bradley,False
456,76231,Dudley Bradley,Dudley,Bradley,False
457,76232,Joe Bradley,Joe,Bradley,False
458,2214,Michael Bradley,Michael,Bradley,False
459,762,Shawn Bradley,Shawn,Bradley,False
460,1628396,Tony Bradley,Tony,Bradley,True
461,1361,Mark Bradtke,Mark,Bradtke,False
462,66,Marques Bragg,Marques,Bragg,False
463,1765,Torraye Braggs,Torraye,Braggs,False
464,1920,A.J. Bramlett,A.J.,Bramlett,False
465,76237,Adrian Branch,Adrian,Branch,False
466,1882,Elton Brand,Elton,Brand,False
467,210,Terrell Brandon,Terrell,Brandon,False
468,1631103,Malaki Branham,Malaki,Branham,True
469,76238,Bob Brannum,Bob,Brannum,False
470,76239,Brad Branson,Brad,Branson,False
471,76240,Jesse Branson,Jesse,Branson,False
472,1629714,Jarrell Brantley,Jarrell,Brantley,True
473,76241,Jim Brasco,Jim,Brasco,False
474,76242,Mike Bratz,Mike,Bratz,False
475,76243,Carl Braun,Carl,Braun,False
476,1631128,Christian Braun,Christian,Braun,True
477,1629649,Ignas Brazdeikis,Ignas,Brazdeikis,False
478,160,Tim Breaux,Tim,Breaux,False
479,2452,J.R. Bremer,J.R.,Bremer,False
480,76245,Pete Brennan,Pete,Brennan,False
481,76246,Tom Brennan,Tom,Brennan,False
482,76247,Randy Breuer,Randy,Breuer,False
483,201147,Corey Brewer,Corey,Brewer,False
484,2249,Jamison Brewer,Jamison,Brewer,False
485,76248,Jim Brewer,Jim,Brewer,False
486,76249,Ron Brewer,Ron,Brewer,False
487,200758,Ronnie Brewer,Ronnie,Brewer,False
488,2056,Primoz Brezec,Primoz,Brezec,False
489,76250,Frank Brian,Frank,Brian,False
490,783,Frank Brickowski,Frank,Brickowski,False
491,76252,Junior Bridgeman,Junior,Bridgeman,False
492,76253,Bill Bridges,Bill,Bridges,False
493,1628969,Mikal Bridges,Mikal,Bridges,True
494,1628970,Miles Bridges,Miles,Bridges,False
495,76254,Al Brightman,Al,Brightman,False
496,1628578,Amida Brimah,Amida,Brimah,False
497,76255,Audley Brindley,Audley,Brindley,False
498,1628515,Isaiah Briscoe,Isaiah,Briscoe,False
499,76256,John Brisker,John,Brisker,False
500,1629052,Oshae Brissett,Oshae,Brissett,True
501,76257,Allan Bristow,Allan,Bristow,False
502,76258,Tyrone Britt,Tyrone,Britt,False
503,76259,Wayman Britt,Wayman,Britt,False
504,76260,Mike Brittain,Mike,Brittain,False
505,76261,David Britton,David,Britton,False
506,201972,Jon Brockman,Jon,Brockman,False
507,1629151,Ryan Broekhoff,Ryan,Broekhoff,False
508,76262,Jim Brogan,Jim,Brogan,False
509,1627763,Malcolm Brogdon,Malcolm,Brogdon,True
510,76263,Gary Brokaw,Gary,Brokaw,False
511,76264,Price Brookfield,Price,Brookfield,False
512,201166,Aaron Brooks,Aaron,Brooks,False
513,1629717,Armoni Brooks,Armoni,Brooks,False
514,1628415,Dillon Brooks,Dillon,Brooks,True
515,76265,Kevin Brooks,Kevin,Brooks,False
516,202705,MarShon Brooks,MarShon,Brooks,False
517,76266,Michael Brooks,Michael,Brooks,False
518,418,Scott Brooks,Scott,Brooks,False
519,2810,Andre Brown,Andre,Brown,False
520,1626148,Anthony Brown,Anthony,Brown,False
521,76284,Bob Brown,Bob,Brown,False
522,201628,Bobby Brown,Bobby,Brown,False
523,1628971,Bruce Brown,Bruce,Brown,True
524,359,Chucky Brown,Chucky,Brown,False
525,2245,Damone Brown,Damone,Brown,False
526,76270,Darrell Brown,Darrell,Brown,False
528,200793,Dee Brown,Dee,Brown,False
527,244,Dee Brown,Dee,Brown,False
529,201974,Derrick Brown,Derrick,Brown,False
530,2484,Devin Brown,Devin,Brown,False
531,2081,Ernest Brown,Ernest,Brown,False
532,76272,Fred Brown,Fred,Brown,False
533,76273,George Brown,George,Brown,False
534,1871,Gerald Brown,Gerald,Brown,False
535,76275,Harold Brown,Harold,Brown,False
536,203913,Jabari Brown,Jabari,Brown,False
537,1627759,Jaylen Brown,Jaylen,Brown,True
538,76276,John Brown,John,Brown,False
539,2208,Kedrick Brown,Kedrick,Brown,False
540,1631112,Kendall Brown,Kendall,Brown,True
541,2198,Kwame Brown,Kwame,Brown,False
542,76278,Leon Brown,Leon,Brown,False
543,76279,Lewis Brown,Lewis,Brown,False
544,203485,Lorenzo Brown,Lorenzo,Brown,False
545,992,Marcus Brown,Marcus,Brown,False
546,203900,Markel Brown,Markel,Brown,False
547,1479,Mike Brown,Mike,Brown,False
548,1629650,Moses Brown,Moses,Brown,True
549,76277,Myron Brown,Myron,Brown,False
550,136,P.J. Brown,P.J.,Brown,False
551,753,Randy Brown,Randy,Brown,False
552,76282,Raymond Brown,Raymond,Brown,False
553,76283,Rickey Brown,Rickey,Brown,False
554,76286,Roger Brown,Roger,Brown,False
555,200769,Shannon Brown,Shannon,Brown,False
556,76285,Stan Brown,Stan,Brown,False
557,1628425,Sterling Brown,Sterling,Brown,True
558,2357,Tierre Brown,Tierre,Brown,False
